,K,MAE,RMSE,r2
0,10,17578109953.97701,300374135675.59735,-11762814115821.266
1,11,2739951.0082355654,29196039.830131732,-111129.70275471835
2,12,2739951.0082355654,29196039.830131732,-111129.70275471835
3,13,2739951.0082355654,29196039.830131732,-111129.70275471835
4,14,2739951.0082355654,29196039.830131732,-111129.70275471835
