,K,MAE,RMSE,r2
57,62,20374.808137473738,32576.53209319488,0.8616446791761504
58,63,20310.81250793796,32546.559229331844,0.8618991566909034
59,64,20192.751536580923,32497.634329547924,0.8623140387396503
60,65,20320.24948543481,32625.310667526664,0.8612300354116267
61,66,20375.26753006837,32787.48917751165,0.8598469716244732
62,67,20393.827099363378,32831.022698432775,0.8594745487597341
63,68,19900.78852409983,32209.829864040392,0.8647419794352016
64,69,19832.47695473701,32159.776175053845,0.8651620314843372
65,70,19840.078132008,32132.850328911092,0.8653877237590331
66,71,19892.92575572393,32157.515025209603,0.865180991699203
67,72,19883.24423714678,32157.541078878225,0.8651807732413287
68,73,19992.597081609172,32143.27633027167,0.8653003555082052
69,74,20035.104894813125,32143.735415649277,0.8652965077934841
70,75,19920.982957750526,32012.048151025243,0.8663979602505896
71,76,19920.98295774846,32012.04815101823,0.8663979602506482
72,77,19540.362796523335,30653.30728481861,0.8774986588422953
73,78,19541.475422301322,30654.03888401257,0.8774928113198002
74,79,19542.379875806073,30655.19558359878,0.8774835657721893
75,80,19539.607318973343,30644.417266625464,0.8775697037850709
76,81,19403.412418926797,30607.199521914525,0.8778669071862291
77,82,19395.874624943743,30612.164029156967,0.8778272838422516
78,83,19541.60545464675,30805.139022177023,0.8762821078865619
79,84,19444.703096262692,30756.72634343946,0.8766706669556192
80,85,19444.703096259753,30756.72634344048,0.876670666955611
81,86,19194.961443749395,30474.8965705277,0.8789204923104642
82,87,19215.58635823659,30455.99510069275,0.8790706402154987
83,88,19215.586358235207,30455.995100692737,0.8790706402154989
84,89,19215.586358235203,30455.995100692384,0.8790706402155016
85,90,19207.943625372765,30452.32502950289,0.8790997834181338
86,91,19215.58635823422,30457.452303918344,0.8790590679212257
87,92,19205.134527131395,30443.177850925116,0.8791724038027673
88,93,19199.906061217156,30420.0525471117,0.8793559006523148
89,94,18880.784469420712,29928.308477682287,0.8832248297998029
90,95,18871.643010679632,29922.38199016427,0.8832710735136191
91,96,18829.119510840566,29608.788118985198,0.8857049478477843
92,97,18832.27048834319,29629.964205349654,0.885541402660597
93,98,18788.9118056104,29593.14971385745,0.8858256498705106
94,99,18793.391663375754,29644.825155710765,0.8854265601260598
95,100,18825.461578458006,29678.17356455724,0.8851686405067523
96,101,18826.228842856635,29678.25909816244,0.8851679786092606
97,102,18830.0900254707,29684.0977880117,0.8851227916926657
98,103,18887.496914495478,29801.914172953788,0.8842090851964157
99,104,18943.01206872748,29781.718679927446,0.88436596520507
100,105,19139.80499943525,30061.263062350616,0.8821849928550504
101,106,19136.187827145244,30093.067278582126,0.8819355691307201
102,107,19136.187827147012,30093.24769495872,0.8819341534677385
103,108,19128.64822376602,30120.842615074373,0.8817175260431598
104,109,19096.399496006958,30100.664085197604,0.8818759523524654
105,110,19114.44497033091,30114.273032854268,0.8817691170099711
106,111,19115.884021573693,30119.331187269407,0.8817293962910738
107,112,19113.486104686974,30121.621177000856,0.8817114112460313
108,113,19174.411262166508,30221.698652305935,0.880924090480666
109,114,19736.18011215038,30938.11258448623,0.8752117205401935
110,115,19749.86758409645,30941.667177722586,0.8751830441266135
111,116,19698.754880747998,30944.311899511904,0.8751617058949793
112,117,19694.298117765684,30909.74206565543,0.8754404794844156
113,118,19761.164613566736,30988.066907872864,0.874808415607274
114,119,19784.117320471458,30829.740464567018,0.8760844230820374
