,K,MAE,RMSE,r2
59,64,22877.14340167124,36691.28305877964,0.8244859193552878
60,65,22933.634854549127,36755.31510445907,0.8238727855977979
61,66,23042.555823283532,36747.88507389973,0.8239439860928983
62,67,22728.46659674791,36417.20558561021,0.827098244997464
63,68,22403.992569486647,36132.89177311828,0.8297874389404013
64,69,22095.395966795524,35735.48990854226,0.8335109610062023
65,70,22095.395966794047,35735.489908541436,0.8335109610062099
66,71,22081.440899969763,35729.91088462465,0.8335629414786798
67,72,21545.182941987165,34723.47177869876,0.8428072731461766
68,73,21676.21918759934,34729.45556543177,0.8427530914211776
69,74,21361.353259017316,34238.70029895388,0.8471657441292203
70,75,21361.353259017316,34238.70029895388,0.8471657441292203
71,76,21361.353259017316,34238.70029895388,0.8471657441292203
72,77,21361.353259017316,34238.70029895388,0.8471657441292203
73,78,21361.353259017316,34238.70029895388,0.8471657441292203
74,79,21361.353259017316,34238.70029895388,0.8471657441292203
75,80,21361.353259017316,34238.70029895388,0.8471657441292203
76,81,21361.353259017316,34238.70029895388,0.8471657441292203
77,82,21361.353259017316,34238.70029895388,0.8471657441292203
78,83,21361.353259017316,34238.70029895388,0.8471657441292203
79,84,21361.353259017316,34238.70029895388,0.8471657441292203
80,85,21361.353259017316,34238.70029895388,0.8471657441292203
81,86,21361.353259017316,34238.70029895388,0.8471657441292203
82,87,21361.353259017316,34238.70029895388,0.8471657441292203
83,88,21361.353259017316,34238.70029895388,0.8471657441292203
84,89,21361.353259017316,34238.70029895388,0.8471657441292203
85,90,21361.353259017316,34238.70029895388,0.8471657441292203
86,91,21361.353259017316,34238.70029895388,0.8471657441292203
87,92,21361.353259017316,34238.70029895388,0.8471657441292203
88,93,21361.353259017316,34238.70029895388,0.8471657441292203
89,94,21361.353259017316,34238.70029895388,0.8471657441292203
90,95,21361.353259017316,34238.70029895388,0.8471657441292203
91,96,21361.353259017316,34238.70029895388,0.8471657441292203
92,97,21361.353259017316,34238.70029895388,0.8471657441292203
93,98,21361.353259017316,34238.70029895388,0.8471657441292203
94,99,21361.353259017316,34238.70029895388,0.8471657441292203
95,100,21361.353259017316,34238.70029895388,0.8471657441292203
96,101,21361.353259017316,34238.70029895388,0.8471657441292203
97,102,21361.353259017316,34238.70029895388,0.8471657441292203
98,103,21361.353259017316,34238.70029895388,0.8471657441292203
99,104,21361.353259017316,34238.70029895388,0.8471657441292203
100,105,21361.353259017316,34238.70029895388,0.8471657441292203
101,106,21361.353259017316,34238.70029895388,0.8471657441292203
102,107,21361.353259017316,34238.70029895388,0.8471657441292203
103,108,21361.353259017316,34238.70029895388,0.8471657441292203
104,109,21361.353259017316,34238.70029895388,0.8471657441292203
105,110,21361.353259017316,34238.70029895388,0.8471657441292203
106,111,21361.353259017316,34238.70029895388,0.8471657441292203
107,112,21361.353259017316,34238.70029895388,0.8471657441292203
108,113,21361.353259017316,34238.70029895388,0.8471657441292203
109,114,21361.353259017316,34238.70029895388,0.8471657441292203
110,115,21361.353259017316,34238.70029895388,0.8471657441292203
111,116,21361.353259017316,34238.70029895388,0.8471657441292203
112,117,21361.353259017316,34238.70029895388,0.8471657441292203
113,118,21361.353259017316,34238.70029895388,0.8471657441292203
114,119,21361.353259017316,34238.70029895388,0.8471657441292203
